input_id,model,quant_level,n_pairs,n_skipped_pairs_x,bertscore_f1_mean,bertscore_f1_std,rougeL_f1_mean,rougeL_f1_std,n_skipped_pairs_y,medcon_f1_mean,medcon_f1_std,mean_cui_count,n_skipped_numeric,numeric_jaccard_mean,numeric_jaccard_std,mean_fact_count
MAIN-050,Gemma-3-4B-it,Q4_K_M,190,0,0.7972429953123393,0.025401887807471688,0.5257460198631372,0.06796184422658343,0,0.702483569640493,0.05894664892656548,110.15,0,0.642719298245614,0.47391812204018324,0.5
MAIN-050,Gemma-3-4B-it,Q5_K_M,190,0,0.8512342211447264,0.035840956610930896,0.6667354353058899,0.10284002785045321,0,0.7633048288778298,0.10728018076667574,108.15,0,0.3678070175438596,0.4620044742472198,1.45
MAIN-050,Gemma-3-4B-it,Q6_K,190,0,0.804200050391649,0.02508114700211584,0.5209151766632654,0.07521073099928517,0,0.7073994887012285,0.0627597946779157,109.3,0,0.3736842105263158,0.46272954293853286,1.6
MAIN-050,Phi-4-mini-instruct,Q3_K_M,190,0,0.6992416855536009,0.043484136536286154,0.3305618889276752,0.07373375102428578,0,0.46477763199214256,0.1439831215640711,55.95,0,0.8105263157894737,0.3929197945030012,0.1
MAIN-050,Phi-4-mini-instruct,Q4_K_M,190,0,0.6646731938186444,0.04030237750430594,0.25432248205037866,0.060492622643321114,0,0.3813554839173967,0.14467229313147664,59.3,0,0.6368421052631579,0.48218037231442745,0.2
MAIN-050,Phi-4-mini-instruct,Q5_K_M,190,0,0.6916489378402108,0.03037974071856968,0.26844943092160006,0.057926886742567824,0,0.4775982033413765,0.1263745347530736,63.95,0,0.38421052631578945,0.4794873341312721,0.5
MAIN-050,Phi-4-mini-instruct,Q6_K,190,0,0.6738895833492279,0.034409039008294826,0.25955462956567393,0.050473141316723,0,0.4511171393689118,0.10916062028256912,63.2,0,0.41578947368421054,0.4941597088776345,0.35
MAIN-050,Qwen-MediCare-BD,Q3_K_M,190,0,0.5411037393306432,0.08798001425595077,0.13763483770719365,0.045823366455262735,0,0.19535531611270393,0.10503673871854752,52.95,0,0.04618022328548644,0.1869415837363402,2.1
MAIN-050,Qwen-MediCare-BD,Q4_K_M,190,0,0.7108845064514562,0.08548105838401909,0.35334554160563136,0.17451544769690322,0,0.41240529257216596,0.21794326860050217,42.3,0,0.25956140350877194,0.40893257404995875,1.15
MAIN-050,Qwen-MediCare-BD,Q5_K_M,190,0,0.6611424725306662,0.04676674205856858,0.24921353793072878,0.08655571547988025,0,0.3631655333493324,0.16517181039520137,78.55,0,0.06449874686716792,0.1663373162134739,2.3
MAIN-050,Qwen-MediCare-BD,Q6_K,190,0,0.6799639234417363,0.05621827556783374,0.2823179216615312,0.09704356877517728,0,0.3482673836804582,0.12457899687135035,49.65,0,0.08389097744360902,0.19387790788027534,2.1
MAIN-051,Gemma-3-4B-it,Q3_K_M,190,0,0.7706363050561202,0.020811905681633887,0.45213555118482446,0.05565203568445296,0,0.6266557665403947,0.05678739356511474,141.45,0,0.33596491228070174,0.35798455844996524,1.65
MAIN-051,Gemma-3-4B-it,Q4_K_M,190,0,0.7773734782871448,0.024040069125571602,0.4117738849830636,0.0731384079494159,0,0.5460160046858935,0.09365993065259652,73.95,0,0.5754385964912281,0.27406880559711555,1.8
MAIN-051,Gemma-3-4B-it,Q5_K_M,190,0,0.8011169461827529,0.04113058645451007,0.5102439579094437,0.1002554656524302,0,0.6661909583238073,0.10485481990303892,110.3,0,0.46842105263157896,0.4383140276742566,1.3
MAIN-051,Gemma-3-4B-it,Q6_K,190,0,0.7546898292867761,0.024542181453762104,0.4298688157119145,0.06693448220440981,0,0.638778199468422,0.0658028455358991,142.6,0,0.5628070175438596,0.23940147580405638,2.6
MAIN-051,Phi-4-mini-instruct,Q3_K_M,190,0,0.6487252028364884,0.04738234868528524,0.22576538594248777,0.05677301039190976,0,0.26099973884778194,0.11309018369868024,60.25,0,0.38421052631578945,0.4876931530468949,0.6
MAIN-051,Phi-4-mini-instruct,Q4_K_M,190,0,0.6478479153231571,0.03648231445680228,0.2128854619051887,0.04417970602551201,0,0.41144464337652814,0.10231517815773394,71.2,0,0.35526315789473684,0.427454788790916,1.1
MAIN-051,Phi-4-mini-instruct,Q5_K_M,190,0,0.6421890547401027,0.05260531402471058,0.24142280180495457,0.07525500774640752,0,0.4040946944306266,0.1461185216473342,56.1,0,0.1526315789473684,0.2744918429334466,1.3
MAIN-051,Phi-4-mini-instruct,Q6_K,190,0,0.6607936824622908,0.0344689931019083,0.23150510763922572,0.05576865988048004,0,0.4187630518934988,0.09655427734662929,78.25,0,0.35789473684210527,0.35508270563083444,1.45
MAIN-051,Qwen-MediCare-BD,Q3_K_M,190,0,0.5986100810138802,0.05889405990580204,0.20465634342356426,0.08278053063289985,0,0.19933365037812514,0.11286899914398593,41.95,0,0.28087719298245617,0.4207155547625045,1.4
MAIN-051,Qwen-MediCare-BD,Q4_K_M,190,0,0.6123909693015249,0.04922264976306223,0.19837345185387792,0.05410676405797972,0,0.27506148930080926,0.09471231977830742,95.0,0,0.05399749373433584,0.138873599826818,2.1
MAIN-051,Qwen-MediCare-BD,Q5_K_M,190,0,0.6215492370881532,0.047815075189216065,0.17673490873557102,0.0722543403225039,0,0.25445596752174066,0.13705874491902673,102.45,0,0.08699665831244778,0.22978482668558103,2.25
MAIN-051,Qwen-MediCare-BD,Q6_K,190,0,0.6374637669638583,0.05314072409548335,0.20009693424865896,0.07839950759986228,0,0.2615245146035602,0.11431634702777987,87.8,0,0.043646616541353385,0.10109214621744077,2.25
MAIN-052,Gemma-3-4B-it,Q3_K_M,190,0,0.7322295257919713,0.021817689134155854,0.33424953062675145,0.0501504233861354,0,0.6304108613969777,0.07108150220145786,162.8,0,0.28157894736842104,0.31118643914408506,1.65
MAIN-052,Gemma-3-4B-it,Q4_K_M,190,0,0.7485688498145655,0.029476107202239414,0.3823259466763128,0.06591586183373886,0,0.653763040223451,0.06598052121846593,151.65,0,0.2529824561403509,0.4229246381373544,0.8
MAIN-052,Gemma-3-4B-it,Q5_K_M,190,0,0.7742121505109887,0.024588438239123475,0.4335038724960278,0.06533775816759346,0,0.6969286827097763,0.06938971745966645,176.7,0,0.3175438596491228,0.42306285309205316,1.35
MAIN-052,Gemma-3-4B-it,Q6_K,190,0,0.7655835104616064,0.023934886443310963,0.40165315983787336,0.05606900301693159,0,0.6802458355056764,0.07380564034608218,179.8,0,0.3355263157894737,0.30240489763548273,1.6
MAIN-052,Phi-4-mini-instruct,Q3_K_M,190,0,0.6587221358951769,0.03141643578882705,0.2416263038665549,0.03939765798632936,0,0.4985201084807902,0.11520507701610484,91.65,0,0.8416666666666665,0.25624905901664025,1.2
MAIN-052,Phi-4-mini-instruct,Q4_K_M,190,0,0.6264288916399604,0.04793669427345535,0.19704807726935694,0.04937452410111381,0,0.49099113812020856,0.1288934635194875,98.75,0,0.655,0.35802691874269127,1.3
MAIN-052,Phi-4-mini-instruct,Q5_K_M,190,0,0.6151680690677542,0.04100879078375447,0.18958043851674683,0.05296870880928052,0,0.4422337039977868,0.16025226201433143,95.5,0,0.8314912280701755,0.2759481515516108,1.25
MAIN-052,Phi-4-mini-instruct,Q6_K,190,0,0.6430440411755913,0.03909371876709884,0.22136280220812496,0.03977314174269722,0,0.513015383546104,0.1157689953590632,96.3,0,0.9017543859649123,0.20066722453897928,1.1
MAIN-052,Qwen-MediCare-BD,Q3_K_M,78,112,0.5348283686699011,0.06880704371934004,0.14841581514055419,0.07624802379873,112,0.28827186867288773,0.13238238074842043,69.46153846153847,112,0.2553418803418803,0.4181445098226582,1.0769230769230769
MAIN-052,Qwen-MediCare-BD,Q4_K_M,190,0,0.5940915912389755,0.04942088734673519,0.16452177897037235,0.05299834772083254,0,0.2869545055907231,0.12754387919437518,113.05,0,0.05711177711177711,0.1824457424559058,3.35
MAIN-052,Qwen-MediCare-BD,Q5_K_M,190,0,0.6000985024791015,0.07047284438348354,0.17121469738085093,0.08071485945594761,0,0.233386478643616,0.13536939573120416,101.15,0,0.08554112554112556,0.2709020408431786,2.1
MAIN-052,Qwen-MediCare-BD,Q6_K,190,0,0.5977073407486866,0.05486153259895123,0.16990066281108507,0.08076753956957769,0,0.25404108917715323,0.15144242004964245,74.7,0,0.09374724690514163,0.27392171641182406,2.1
MAIN-053,Gemma-3-4B-it,Q3_K_M,190,0,0.7220080918387363,0.023944106125429385,0.34197421333482025,0.0539449862799369,0,0.6046228690896592,0.07523709090466002,107.95,0,0.7298245614035087,0.2658043236822829,1.3
MAIN-053,Gemma-3-4B-it,Q4_K_M,190,0,0.7587774135564503,0.020172687758316005,0.44633548212258,0.04742784941787426,0,0.6214168580690724,0.07392355590574426,110.1,0,0.7605263157894737,0.25043821243095876,1.35
MAIN-053,Gemma-3-4B-it,Q5_K_M,190,0,0.7284388488844822,0.03552109064383285,0.3479657827985502,0.10335870795142905,0,0.5553168951476737,0.07759463605972147,107.0,0,0.3368421052631579,0.44210957285297825,0.75
MAIN-053,Gemma-3-4B-it,Q6_K,190,0,0.7200904419547633,0.0291705393275097,0.3486883394770727,0.07503719346996161,0,0.5874140853717866,0.09239394116674497,109.95,0,0.4052631578947368,0.4922399769744163,0.4
MAIN-053,Phi-4-mini-instruct,Q3_K_M,190,0,0.6732159272620553,0.04856868675928763,0.31330280220520007,0.09422281191085335,0,0.4181181286517393,0.13829739860211074,25.5,0,0.6473684210526316,0.47905155531350413,0.2
MAIN-053,Phi-4-mini-instruct,Q4_K_M,190,0,0.6146877610369732,0.046785208208179524,0.21669615672837075,0.07259230758745608,0,0.2703440329603713,0.1474204102021067,43.85,0,0.2951754385964912,0.45349430263358065,0.7
MAIN-053,Phi-4-mini-instruct,Q5_K_M,190,0,0.6138601453680741,0.04741271472855324,0.20542046642195158,0.07070234605517493,0,0.3521899158525596,0.1244195315774932,42.2,0,0.31842105263157894,0.46567653644077733,0.8
MAIN-053,Phi-4-mini-instruct,Q6_K,190,0,0.6206447303295135,0.04484451189817645,0.21629236285134684,0.08047559667156343,0,0.3311868472997852,0.14942300280357212,50.1,0,0.3350877192982456,0.43271203380397055,0.8
MAIN-053,Qwen-MediCare-BD,Q3_K_M,190,0,0.5279545614593908,0.0882963499633672,0.11886455798306392,0.06357108428501716,0,0.17527790836629956,0.1143988964102361,25.75,0,0.4842105263157895,0.5010709777629665,0.4
MAIN-053,Qwen-MediCare-BD,Q4_K_M,190,0,0.602052074357083,0.051009001589397605,0.1706061921386565,0.05652434552614536,0,0.30663386277220617,0.15284584959325784,120.35,0,0.13087719298245615,0.3160601117586201,1.6
MAIN-053,Qwen-MediCare-BD,Q5_K_M,190,0,0.6031865049349634,0.05252704077184932,0.16847050832276797,0.06455817872403039,0,0.267032688836409,0.1304065023777073,89.3,0,0.381140350877193,0.4693919392796004,0.8
MAIN-053,Qwen-MediCare-BD,Q6_K,190,0,0.6092871943586751,0.03984810953550676,0.16762689668396896,0.04871015417899099,0,0.261895693465195,0.11464987083651296,79.4,0,0.29736842105263156,0.4568623390925231,0.9
MAIN-054,Gemma-3-4B-it,Q3_K_M,190,0,0.7781034711160157,0.02385455676531988,0.4581377755406828,0.06023080379666052,0,0.6085931383541783,0.07970856130575309,117.1,0,0.8105263157894737,0.39291979450300113,0.1
MAIN-054,Gemma-3-4B-it,Q4_K_M,190,0,0.8195334961539821,0.02551336323107135,0.5381656211663477,0.08209212613358716,0,0.625091754220002,0.08943832952760641,81.3,0,1.0,0.0,0.0
MAIN-054,Gemma-3-4B-it,Q5_K_M,190,0,0.754908225410863,0.026027877507221343,0.37890758151366766,0.06041964080771136,0,0.5408378615263217,0.07265097113253534,111.1,0,0.2736842105263158,0.44702675045503637,0.65
MAIN-054,Gemma-3-4B-it,Q6_K,190,0,0.7967639885450665,0.02387917895320866,0.4728554995673453,0.0743185286487414,0,0.5850700998704416,0.07084683138162864,109.25,0,0.8052631578947368,0.39704421702839243,0.1
MAIN-054,Phi-4-mini-instruct,Q3_K_M,190,0,0.6637729666734996,0.05873211523173948,0.27379848276728147,0.0886754212369616,0,0.3385263424598712,0.14804404894998083,46.1,0,1.0,0.0,0.0
MAIN-054,Phi-4-mini-instruct,Q4_K_M,190,0,0.6264564118887249,0.04047401235576031,0.2016741612368435,0.04751693058188742,0,0.28222913941830924,0.10697624683618985,57.0,0,0.9,0.30079260375911915,0.05
MAIN-054,Phi-4-mini-instruct,Q5_K_M,190,0,0.6403070779223191,0.050414512990014766,0.21138389234900493,0.08061297383054301,0,0.2904559063410953,0.126863478464971,61.55,0,0.39473684210526316,0.4900854954141897,0.8
MAIN-054,Phi-4-mini-instruct,Q6_K,190,0,0.6646223865057292,0.04863069185506032,0.2533573462756299,0.08154689905054138,0,0.341868126252254,0.12302890200025145,65.95,0,0.531578947368421,0.5003201425658247,0.8
MAIN-054,Qwen-MediCare-BD,Q3_K_M,171,19,0.5154609345553214,0.0827503165657398,0.12386536388772879,0.05661203376172355,19,0.17347456752057552,0.12381370426553812,27.94736842105263,19,0.7953216374269005,0.404651319111256,0.3684210526315789
MAIN-054,Qwen-MediCare-BD,Q4_K_M,190,0,0.6891187426291014,0.045856998145033724,0.29577951627948756,0.08300130089856708,0,0.3319321194838142,0.0886535475847928,51.75,0,0.8052631578947368,0.3970442170283925,0.2
MAIN-054,Qwen-MediCare-BD,Q5_K_M,190,0,0.6469921479099675,0.057475312406525716,0.22391415148358743,0.07704540030157182,0,0.2891160394000675,0.08682079590066358,67.9,0,0.24464912280701756,0.4114959870623541,1.05
MAIN-054,Qwen-MediCare-BD,Q6_K,190,0,0.7273335265485864,0.059689766025553405,0.39735695943147065,0.12576734019936042,0,0.3513914012173979,0.1361483173304079,50.9,0,0.12419799498746867,0.18558244363247725,2.5
MAIN-055,Gemma-3-4B-it,Q3_K_M,190,0,0.7326646089553833,0.022153612812576023,0.3937930956360771,0.05272935621867511,0,0.6349773610334819,0.05729636732368015,176.6,0,0.7539473684210526,0.2589217628640577,1.95
MAIN-055,Gemma-3-4B-it,Q4_K_M,190,0,0.739742173332917,0.03395086831094422,0.4365384380724989,0.08219119759292821,0,0.6306478900024373,0.07823886526465194,158.4,0,0.6464912280701754,0.28307535445751353,2.45
MAIN-055,Gemma-3-4B-it,Q5_K_M,190,0,0.7638675391674041,0.02613021310541555,0.48470195394146354,0.06211541028814134,0,0.6834452069725588,0.059914231649336847,165.1,0,0.6350877192982456,0.2637124019604306,1.9
MAIN-055,Gemma-3-4B-it,Q6_K,190,0,0.7683770276998219,0.031000796015149743,0.504766315209593,0.08559658320115242,0,0.630633943935839,0.07413804497951466,180.95,0,0.6442982456140351,0.2509030227093049,2.3
MAIN-055,Phi-4-mini-instruct,Q3_K_M,190,0,0.6572524051917227,0.04406561812577468,0.2951480610716151,0.07261362367768025,0,0.5754373735884972,0.10183807916261266,91.9,0,0.5780701754385965,0.2452699284235977,1.55
MAIN-055,Phi-4-mini-instruct,Q4_K_M,190,0,0.615318859250922,0.056909920657045275,0.20628852477288837,0.07140583135532283,0,0.4572940512751263,0.17481271950920274,92.0,0,0.564561403508772,0.2794157222268135,1.65
MAIN-055,Phi-4-mini-instruct,Q5_K_M,190,0,0.6411041796207428,0.03935524386963108,0.2489407877610044,0.0720629381285143,0,0.5573876952664092,0.08351446221277795,91.4,0,0.5896491228070174,0.28034977468021555,1.6
MAIN-055,Phi-4-mini-instruct,Q6_K,190,0,0.6497290375985597,0.02786897179329117,0.24074846986052337,0.042754081889506,0,0.5428404290506015,0.06935986203403226,112.65,0,0.5103508771929824,0.2686946579456226,1.95
MAIN-055,Qwen-MediCare-BD,Q3_K_M,190,0,0.5800742884999828,0.0870892822093703,0.21972639151879275,0.1032536976490118,0,0.6261866348285848,0.19181498918066142,63.6,0,0.8052631578947368,0.39704421702839243,0.95
MAIN-055,Qwen-MediCare-BD,Q4_K_M,190,0,0.5899083217507914,0.06363262392540524,0.1768463576439724,0.09482626077431676,0,0.30349443164835327,0.22927107499944577,77.75,0,0.1674561403508772,0.3621425515415079,1.35
MAIN-055,Qwen-MediCare-BD,Q5_K_M,190,0,0.6545509291322608,0.03564253436585094,0.2303107466188586,0.06582995250661866,0,0.38603423184606683,0.11659555603045803,83.85,0,0.1217000835421888,0.275877438074752,1.5
MAIN-055,Qwen-MediCare-BD,Q6_K,190,0,0.6790940761566162,0.08849918477219858,0.32622733152145317,0.16956522182619202,0,0.43375745113364,0.19102191622784404,66.2,0,0.18921052631578944,0.3685257817310086,1.65
MAIN-056,Gemma-3-4B-it,Q3_K_M,190,0,0.7583024385728334,0.025100102806731178,0.4463265163727859,0.06816136989100259,0,0.651881218756312,0.05166063473177175,138.8,0,0.7135964912280702,0.24850686570778668,2.15
MAIN-056,Gemma-3-4B-it,Q4_K_M,190,0,0.7661541480767099,0.025245786877974602,0.47717710556720205,0.06229773444196786,0,0.6534729282932148,0.07633303286933654,166.55,0,1.0,0.0,2.0
MAIN-056,Gemma-3-4B-it,Q5_K_M,190,0,0.761782443523407,0.036512521745225776,0.46708023143276967,0.09553368470772525,0,0.662004425015839,0.09453088558523326,158.95,0,0.95,0.15039630187955957,1.95
MAIN-056,Gemma-3-4B-it,Q6_K,190,0,0.7802192082530574,0.024002358756653037,0.48855393214399556,0.060067490432452526,0,0.680177370055832,0.07347514893564781,175.4,0,1.0,0.0,2.0
MAIN-056,Phi-4-mini-instruct,Q3_K_M,190,0,0.6558957743017297,0.04382806398318941,0.2510741097062452,0.0702753806243016,0,0.39213422361368117,0.10568285530847057,62.9,0,0.6078947368421053,0.2680502259005009,1.6
MAIN-056,Phi-4-mini-instruct,Q4_K_M,190,0,0.6427667037436836,0.04011534301579509,0.2376232954948378,0.05473763687779726,0,0.3744230477965781,0.11195078619511667,68.55,0,0.622719298245614,0.29202092898424153,1.55
MAIN-056,Phi-4-mini-instruct,Q5_K_M,190,0,0.6557762321672942,0.03007976152441293,0.24774719282107394,0.0449848874994444,0,0.40275996548630416,0.09446805657839412,66.75,0,0.6414035087719299,0.2831425144126701,1.5
MAIN-056,Phi-4-mini-instruct,Q6_K,190,0,0.6496504648735649,0.028687350136972083,0.23975129920057328,0.04226264880512727,0,0.4180914969348963,0.08992197875953517,81.4,0,0.6657894736842105,0.26085902974271485,1.45
MAIN-056,Qwen-MediCare-BD,Q3_K_M,190,0,0.5407918966130206,0.0732369317952858,0.1385704617265563,0.04922047672346694,0,0.19761825321728896,0.14202962345430492,61.2,0,0.2436612364243943,0.3974932912029744,1.45
MAIN-056,Qwen-MediCare-BD,Q4_K_M,190,0,0.6417849923435011,0.04821161801391799,0.2594560396612061,0.08008701901637168,0,0.38441322080470913,0.10647819802946631,79.75,0,0.26503222869321935,0.249899850686384,3.3
MAIN-056,Qwen-MediCare-BD,Q5_K_M,190,0,0.6657423315863861,0.06256090205085359,0.2591501566667943,0.10717135958465533,0,0.43390658359589784,0.18033533237824861,89.0,0,0.0677931571352624,0.18248899186121859,3.4
MAIN-056,Qwen-MediCare-BD,Q6_K,190,0,0.6353992496666155,0.050335867840693875,0.2324984917777998,0.07474165549608945,0,0.3306349896136257,0.1022805697896586,80.4,0,0.1896058327637275,0.27636078750266313,3.4
MAIN-057,Gemma-3-4B-it,Q3_K_M,190,0,0.7095247899231157,0.025856948575589508,0.3205493807534184,0.05644204988385462,0,0.51387450669925,0.06316830312247086,137.4,0,0.531578947368421,0.5003201425658247,0.3
MAIN-057,Gemma-3-4B-it,Q4_K_M,190,0,0.7225932638896139,0.01817581315073768,0.34091192482301397,0.05154623780379488,0,0.5913059677538411,0.05078331056825409,129.2,0,0.9,0.30079260375911915,0.1
MAIN-057,Gemma-3-4B-it,Q5_K_M,190,0,0.7532953886609328,0.018293591747797093,0.4316027567325529,0.04770842989725146,0,0.6047537456770721,0.05658173979157603,124.45,0,0.9,0.30079260375911915,0.05
MAIN-057,Gemma-3-4B-it,Q6_K,190,0,0.74777699614826,0.021455449114032698,0.4323447089250912,0.05104328817337566,0,0.5806769542398076,0.06343386190716195,131.6,0,0.9,0.3007926037591192,0.05
MAIN-057,Phi-4-mini-instruct,Q3_K_M,190,0,0.6118573006830718,0.04286003619259378,0.19878991060973283,0.06697362829355138,0,0.21016685197153884,0.11177488117555415,42.2,0,0.9,0.30079260375911915,0.05
MAIN-057,Phi-4-mini-instruct,Q4_K_M,190,0,0.6151017554496464,0.04509991472941728,0.23553234615470503,0.06454353228263444,0,0.26521702674345826,0.13105993820173717,46.15,0,1.0,0.0,0.0
MAIN-057,Phi-4-mini-instruct,Q5_K_M,190,0,0.6166375856650503,0.04228767818482159,0.19913804250640404,0.05876420656311413,0,0.2940949952651904,0.12410129039022584,57.6,0,0.7157894736842105,0.4522292319117471,0.15
MAIN-057,Phi-4-mini-instruct,Q6_K,190,0,0.6213478794223384,0.03550840934860029,0.21531143269413072,0.05138217460843517,0,0.25024184134964506,0.10643800926697697,42.9,0,0.9,0.30079260375911915,0.05
MAIN-057,Qwen-MediCare-BD,Q3_K_M,190,0,0.537395568584141,0.08969462782526169,0.14893011178580973,0.07208182674480137,0,0.14057757949332947,0.128145498680849,23.35,0,1.0,0.0,0.0
MAIN-057,Qwen-MediCare-BD,Q4_K_M,190,0,0.6875012990675474,0.042069013467740585,0.2984373154259805,0.07186297878681072,0,0.4040606749314016,0.09496081646944779,47.5,0,0.9,0.3007926037591192,0.05
MAIN-057,Qwen-MediCare-BD,Q5_K_M,190,0,0.6757105428921549,0.06845465379997,0.2753804040939288,0.112554649975875,0,0.36989512926832796,0.13026933075620997,49.3,0,0.8078947368421052,0.3933182529711795,0.3
MAIN-057,Qwen-MediCare-BD,Q6_K,190,0,0.6469999118855125,0.07588214491397989,0.24687177713242325,0.10193720472004617,0,0.32250071360756366,0.12880459701535946,53.05,0,0.7171052631578947,0.45049595183270547,0.3
MAIN-058,Gemma-3-4B-it,Q3_K_M,190,0,0.721417089198765,0.03139943843490718,0.3406824447958359,0.08098369268383353,0,0.6053856894794697,0.10115963127719753,151.4,0,0.4820175438596492,0.22036864452707886,2.7
MAIN-058,Gemma-3-4B-it,Q4_K_M,190,0,0.7399837271163338,0.02641622960059456,0.42911945380377386,0.06192711630978875,0,0.7438198275771688,0.04249801747293174,176.4,0,0.5220426065162906,0.279321826942206,2.45
MAIN-058,Gemma-3-4B-it,Q5_K_M,190,0,0.7826068344869112,0.025208659502610063,0.5202888004669881,0.056554071870528244,0,0.7439551360502737,0.08415140904339079,181.65,0,0.7561403508771931,0.23358581240159731,2.05
MAIN-058,Gemma-3-4B-it,Q6_K,190,0,0.7628202918328737,0.021070534166917874,0.4901287886339856,0.0449251967084109,0,0.7190697469882478,0.0894889765889642,177.45,0,0.6049122807017543,0.2877355251224002,2.1
MAIN-058,Phi-4-mini-instruct,Q3_K_M,190,0,0.6494547778054287,0.030850975009342745,0.26539063102360566,0.04564452778630863,0,0.5158967936311833,0.1273484290751545,72.15,0,0.7298245614035087,0.2658043236822829,1.3
MAIN-058,Phi-4-mini-instruct,Q4_K_M,190,0,0.6515681966354973,0.026619625374860182,0.2272499999247786,0.04854334689622701,0,0.48465625342172874,0.12279738224172013,100.0,0,0.5264912280701755,0.31588825460821507,1.5
MAIN-058,Phi-4-mini-instruct,Q5_K_M,190,0,0.6531765790362107,0.030134927739188022,0.2579957691468278,0.051778774490272544,0,0.5582457714654048,0.12597936520939443,98.5,0,0.6171052631578947,0.2651768026363844,1.5
MAIN-058,Phi-4-mini-instruct,Q6_K,190,0,0.6519046306610108,0.03224225327223881,0.2497627018402319,0.0518088414073138,0,0.4986333523451525,0.12237039294991382,88.2,0,0.6631578947368421,0.2633601747403798,1.4
MAIN-058,Qwen-MediCare-BD,Q3_K_M,190,0,0.5946966489678935,0.07806859949224941,0.21323944843802184,0.08700296701902065,0,0.5067002750365783,0.20576240356217984,59.0,0,0.6947368421052632,0.33697536930362104,1.2
MAIN-058,Qwen-MediCare-BD,Q4_K_M,190,0,0.594672468304634,0.06100512619207146,0.15930459692953852,0.0831404180568044,0,0.2893189287827031,0.18263245069820888,72.9,0,0.10211152882205515,0.27500506629751015,2.0
MAIN-058,Qwen-MediCare-BD,Q5_K_M,190,0,0.5976888306831059,0.04945618823730885,0.19326134728661223,0.07064251531727267,0,0.32018614671530177,0.13264962280558024,76.5,0,0.31914995822890563,0.24336613489229852,2.65
MAIN-058,Qwen-MediCare-BD,Q6_K,190,0,0.6447556702714218,0.05415351761700157,0.22339456295403487,0.09012734755853118,0,0.3148464877166354,0.11623207962370598,72.7,0,0.1508375104427736,0.2397585074203818,2.05
MAIN-059,Gemma-3-4B-it,Q3_K_M,190,0,0.7565085985158619,0.027667320355313788,0.40265671305590794,0.07704719472983657,0,0.6478910652894426,0.0715370344419969,118.6,0,0.29299802536644637,0.16387191490082206,4.8
MAIN-059,Gemma-3-4B-it,Q4_K_M,190,0,0.7489920669480374,0.024600590915536336,0.3603687661340755,0.07265947535954324,0,0.6542635902058638,0.08579156364964308,92.75,0,0.39009797220323533,0.1942058047558897,4.75
MAIN-059,Gemma-3-4B-it,Q5_K_M,190,0,0.7634795273605146,0.023800519542916822,0.4273578550267425,0.06021141373684992,0,0.6894795769165464,0.05418663855653379,112.3,0,0.23623049465154725,0.17013041829036615,5.2
MAIN-059,Gemma-3-4B-it,Q6_K,190,0,0.7387167641991064,0.0244265654125608,0.36278270599737644,0.0583359945399794,0,0.6193484882705524,0.06353166255541938,108.0,0,0.17643996354522667,0.15820703504815273,4.3
MAIN-059,Phi-4-mini-instruct,Q3_K_M,190,0,0.619153695671182,0.04703062003849482,0.1992495177624554,0.06080517707205605,0,0.32324149117939255,0.13720102117540703,42.05,0,0.3548245614035088,0.4490650666429362,1.0
MAIN-059,Phi-4-mini-instruct,Q4_K_M,190,0,0.6521212853883442,0.036462859074828075,0.23730532071989696,0.05982459364512291,0,0.3988681128003438,0.12862101869322537,46.7,0,0.26842105263157895,0.44430866764787996,0.5
MAIN-059,Phi-4-mini-instruct,Q5_K_M,190,0,0.6306655061872382,0.030254986031765668,0.20922742190439264,0.045309322925170384,0,0.4132604903208467,0.10834818638712346,57.85,0,0.17982456140350875,0.37362638675203147,0.85
MAIN-059,Phi-4-mini-instruct,Q6_K,190,0,0.6554191335251457,0.02583159969277883,0.22639157629100662,0.037495745115227526,0,0.4449208677424366,0.09610519036085555,57.15,0,0.28157894736842104,0.43350948586390026,0.75
MAIN-059,Qwen-MediCare-BD,Q3_K_M,190,0,0.6885686444608788,0.11183584228660874,0.4179993591863503,0.18101190233743428,0,0.44528145774983485,0.2011650030940451,21.6,0,0.7157894736842105,0.4522292319117471,1.0
MAIN-059,Qwen-MediCare-BD,Q4_K_M,190,0,0.6148681518278624,0.03805528326227864,0.16232539588542538,0.06201067433284666,0,0.25773547502331806,0.1110358070743377,94.85,0,0.08961538461538461,0.2718876965123649,2.9
MAIN-059,Qwen-MediCare-BD,Q5_K_M,190,0,0.6185250665012159,0.054696515044825075,0.20038856975728617,0.09703163895761659,0,0.24957112982423524,0.13233427696273536,86.9,0,0.1488259109311741,0.35514046944798167,1.55
MAIN-059,Qwen-MediCare-BD,Q6_K,190,0,0.6230973933872423,0.03719524240108379,0.19278438383742863,0.06300262513907706,0,0.2878277907352945,0.09972406041133144,70.95,0,0.19013157894736843,0.39270545602011936,1.85
MAIN-060,Gemma-3-4B-it,Q3_K_M,190,0,0.7542420249236258,0.027780053016093178,0.4331038289351571,0.06673837226307698,0,0.6882056173124245,0.05875123386489432,127.6,0,0.609122807017544,0.2181002420568566,2.8
MAIN-060,Gemma-3-4B-it,Q4_K_M,190,0,0.7450100550526066,0.02742794186914476,0.4269972548427596,0.06405038641966007,0,0.654726126831571,0.06929364930091915,161.25,0,0.541265664160401,0.2547092194639433,2.9
